"","SEEM_WT1","SEEM_WT2","SEEM_WT3","SEDM_WT1","SEDM_WT2","SEDM_WT3"
"Gm26430",0,0,0,0,0,0
"Gm26432",0,0,0,0,0,0
"Gm26433",0,0,0,0,0,0
"Gm26434",0,0,0,0,0,0
"Gm26435",0,0,0,0,0,0
"Gm26436",0,0,0,0,0,0
"Gm26437",0,0,0,0,0,0
"Gm26439",0,0,0,0,0,0
"Gm26440",4,1,2,1,2,0
"Gm26441",0,0,0,0,0,0
"Gm26444",0,0,0,0,0,0
"Gm26446",1,0,1,1,0,0
"Gm26447",31,22,31,19,20,15
"Gm26448",3,8,8,11,11,4
"Gm26454",0,0,0,0,0,0
"Gm26457",5,7,8,4,6,4
"Gm26458",0,0,0,0,0,0
"Gm26465",0,0,0,1,1,0
"Gm26466",0,0,0,0,0,0
"Gm26467",0,0,0,0,0,0
"Gm26468",0,0,0,0,0,0
"Gm26473",0,0,0,0,0,0
"Gm26479",0,0,0,0,0,0
"Gm26482",0,0,0,0,0,0
"Gm26488",0,0,0,0,0,0
"Gm26489",0,0,0,0,0,0
"Gm26490",0,0,0,0,1,0
"Gm26493",0,1,3,2,1,1
"Gm26494",0,0,0,0,0,0
"Gm26495",0,0,0,0,0,0
"Gm26496",0,0,0,0,0,0
"Gm26497",1,0,0,0,0,0
"Gm26498",0,0,0,0,0,0
"Gm26499",0,0,0,0,0,0
"Gm26500",0,0,0,0,0,0
"Gm26501",0,0,0,0,0,0
"Gm26502",0,0,0,0,0,0
"Gm26504",0,0,0,0,0,0
"Gm26505",0,0,0,0,0,0
"Gm26510",12,16,12,22,16,13
"Gm26511",8,12,6,12,4,4
"Gm26512",82,87,84,47,69,80
"Gm26519",0,0,0,0,0,0
"Gm26520",2,6,6,3,1,3
"Gm26533",406,378,393,333,354,363
"Gm26534",7,11,3,8,6,8
"Gm26535",1,0,1,1,2,0
"Gm26536",65,71,77,82,66,61
"Gm26544",0,0,0,0,0,1
"Gm26550",132,121,96,72,66,89
"Gm26552",0,0,0,0,0,0
"Gm26553",0,0,0,0,0,0
"Gm26555",30,43,42,41,28,35
"Gm26559",0,0,0,0,0,0
"Gm26560",0,0,0,0,1,0
"Gm26562",0,0,0,0,0,0
"Gm26564",0,1,0,2,0,0
"Gm26567",0,0,0,0,0,0
"Gm26574",0,0,1,0,1,1
"Gm26578",0,0,0,0,0,0
"Gm26579",0,1,0,0,0,0
"Gm26588",1,5,2,7,10,9
"Gm26590",276,253,267,208,186,198
"Gm26592",0,5,2,2,2,1
"Gm26597",1,0,0,0,0,0
"Gm266",0,0,1,8,7,11
"Gm26604",1,0,1,0,0,0
"Gm26608",0,0,0,0,1,1
"Gm26611",0,0,1,1,1,3
"Gm26614",12,10,11,8,4,2
"Gm26618",0,0,0,0,0,0
"Gm26626",145,154,168,114,113,128
"Gm26627",0,1,0,0,0,0
"Gm26628",77,78,75,84,76,51
"Gm26629",0,0,0,0,0,0
"Gm2663",0,0,0,0,0,0
"Gm26630",0,0,0,0,0,0
"Gm26633",0,0,0,0,0,0
"Gm26634",0,0,0,2,1,0
"Gm26637",142,170,128,139,148,159
"Gm26641",0,0,1,0,0,0
"Gm26644",0,0,0,0,0,0
"Gm26650",0,0,0,0,0,0
"Gm26651",1,0,0,0,0,0
"Gm26653",0,0,0,0,0,0
"Gm26654",0,0,0,0,0,0
"Gm26655",0,0,0,0,0,0
"Gm26664",9,10,7,17,13,19
"Gm26666",0,2,0,0,1,3
"Gm26671",0,0,0,0,0,0
"Gm26676",8,10,14,18,21,11
"Gm26679",63,71,50,65,52,47
"Gm26680",0,0,0,0,0,0
"Gm26682",1,0,1,0,1,0
"Gm26684",0,0,0,0,0,0
"Gm26685",0,0,0,0,0,0
"Gm26688",0,0,0,2,0,1
"Gm26689",0,0,0,0,0,0
"Gm26691",0,0,0,0,0,1
"Gm26697",0,0,0,0,0,0
"Gm26698",2,0,3,5,3,5
"Gm26703",0,0,0,0,0,0
"Gm26704",2,2,5,2,0,2
"Gm26705",0,0,0,0,0,1
"Gm26708",1,0,0,0,0,0
"Gm26710",1,0,0,0,1,1
"Gm26715",0,0,0,0,0,0
"Gm26717",0,0,0,0,1,1
"Gm26721",1,0,0,0,0,0
"Gm26725",2,1,0,0,5,3
"Gm26728",11,13,11,13,12,14
"Gm26730",0,0,1,0,0,0
"Gm26740",126,139,136,181,182,176
"Gm26744",0,0,0,0,0,0
"Gm26747",0,0,0,0,0,0
"Gm26748",0,0,0,0,0,0
"Gm26752",0,0,0,0,0,0
"Gm26760",1,0,0,0,2,1
"Gm26763",0,0,0,1,0,0
"Gm26766",0,0,0,1,0,0
"Gm26777",1,2,1,5,5,3
"Gm26782",166,165,160,142,132,132
"Gm26787",175,141,173,174,154,185
"Gm26788",30,24,17,21,20,20
"Gm26793",2,1,3,6,7,5
"Gm26795",0,0,0,0,0,0
"Gm26797",9,19,14,24,28,32
"Gm26799",29,25,25,44,39,33
"Gm26800",13,16,13,12,15,18
"Gm26803",13,25,20,25,10,16
"Gm26808",0,0,0,2,1,1
"Gm26812",11,10,7,2,0,5
"Gm2682",0,0,0,0,0,0
"Gm26832",0,0,0,0,0,0
"Gm26838",3,5,5,7,4,4
"Gm26839",0,1,0,0,2,2
"Gm26843",0,0,0,0,0,0
"Gm26844",0,0,0,0,0,0
"Gm26847",58,41,62,38,49,44
"Gm26849",0,0,0,0,0,0
"Gm26851",0,0,0,0,0,0
"Gm26854",3,4,1,1,3,2
"Gm26861",0,0,0,0,0,0
"Gm26868",0,0,0,0,0,0
"Gm26871",0,0,0,0,0,0
"Gm26873",25,22,33,23,19,30
"Gm26876",1,0,0,0,0,1
"Gm26878",0,0,0,0,0,0
"Gm26885",267,383,384,241,281,247
"Gm26887",3,3,1,4,1,2
"Gm26891",2,1,1,3,4,5
"Gm26893",0,0,0,0,0,0
"Gm26901",4,6,1,0,4,4
"Gm26908",13,12,11,8,5,9
"Gm26910",95,102,103,133,113,122
"Gm26911",0,0,0,0,0,0
"Gm26917",16519,11218,8492,11097,10489,15163
"Gm26922",0,0,0,0,0,0
"Gm2694",4,3,0,4,9,7
"Gm26944",455,507,496,531,550,635
"Gm26947",14,15,15,18,15,13
"Gm2696",0,0,0,0,0,0
"Gm26962",0,0,0,0,0,0
"Gm26972",0,0,0,0,0,0
"Gm26973",0,0,0,0,0,0
"Gm26974",0,0,0,0,0,0
"Gm26991",0,0,0,0,0,0
"Gm26994",0,0,0,0,0,0
"Gm26995",0,0,0,0,0,0
"Gm27008",0,2,1,0,0,1
"Gm27011",25,40,42,44,30,22
"Gm27021",0,0,0,0,0,0
"Gm27032",0,0,0,0,0,1
"Gm27042",24,37,31,21,23,33
"Gm27151",0,0,0,0,0,0
"Gm2716",0,0,0,0,0,0
"Gm27162",1,2,1,0,0,0
"Gm27166",0,1,0,0,0,0
"Gm27174",0,0,0,0,0,0
"Gm27177",0,1,1,0,0,3
"Gm27179",0,0,0,0,0,0
"Gm27188",0,0,0,1,0,2
"Gm27197",0,0,0,0,0,0
"Gm27198",0,0,0,0,0,0
"Gm272",0,0,0,1,0,0
"Gm27204",0,0,0,0,0,0
"Gm2721",0,1,2,2,3,7
"Gm27211",0,0,0,0,0,0
"Gm27216",0,0,0,0,0,0
"Gm27217",0,0,0,0,0,0
"Gm27222",0,0,0,0,0,0
"Gm27227",1,2,2,0,1,1
"Gm27230",0,0,1,0,0,0
"Gm27239",0,0,0,0,0,0
"Gm27242",0,0,0,0,0,0
"Gm27243",0,0,0,0,0,0
"Gm27246",0,0,0,1,0,1
"Gm27252",7,8,12,14,9,8
"Gm27343",1,0,0,0,1,3
"Gm27393",0,0,0,0,0,0
"Gm27414",0,0,0,0,0,0
"Gm27510",0,0,0,0,0,0
"Gm27521",0,0,0,0,0,0
"Gm27549",0,0,0,0,0,0
"Gm27572",0,0,0,0,0,0
"Gm27579",0,0,0,0,0,0
"Gm2759",0,0,0,0,0,0
"Gm2762",0,0,0,0,0,0
"Gm27811",0,0,0,0,0,0
"Gm2788",189,174,190,172,122,182
"Gm27934",0,0,0,0,0,0
"Gm27991",2,1,3,1,3,4
"Gm2800",0,0,0,0,0,0
"Gm28042",0,1,1,0,1,1
"Gm28043",96,106,105,101,86,78
"Gm28050",0,0,0,0,0,0
"Gm28068",9,11,7,17,16,13
"Gm28075",0,0,0,0,0,0
"Gm28076",0,0,0,0,0,0
"Gm28077",0,0,0,0,0,0
"Gm2808",23,23,22,10,15,16
"Gm28091",0,0,0,0,0,0
"Gm28093",0,0,0,0,0,0
"Gm28111",0,0,0,0,0,0
"Gm28114",0,0,0,0,0,0
"Gm2814",1,0,2,1,2,2
"Gm28154",0,0,0,0,0,0
"Gm28166",0,0,0,0,0,0
"Gm28167",1,0,0,0,0,0
"Gm28175",0,0,0,0,0,0
"Gm28178",2,0,0,0,0,1
"Gm28188",62,68,56,41,42,44
"Gm28209",0,1,0,0,0,0
"Gm28231",0,0,0,0,0,0
"Gm2824",0,0,0,0,0,0
"Gm28258",0,0,0,0,0,0
"Gm28269",0,0,0,0,0,0
"Gm2832",0,0,0,0,0,0
"Gm28321",0,0,0,0,0,0
"Gm28326",0,0,0,0,0,0
"Gm28343",0,0,0,0,0,0
"Gm28347",0,0,0,0,0,0
"Gm28364",586,582,563,510,498,485
"Gm2837",0,0,0,0,0,0
"Gm28371",0,0,0,0,0,0
"Gm28375",0,0,0,0,0,0
"Gm28380",0,0,0,0,0,0
"Gm28382",0,0,0,0,0,0
"Gm28401",0,0,0,0,0,0
"Gm28403",0,0,0,1,0,1
"Gm28411",7,3,2,3,2,3
"Gm28417",90,118,105,92,107,80
"Gm28441",0,1,0,0,0,0
"Gm28447",0,0,0,0,0,0
"Gm28453",0,0,0,0,1,0
"Gm28455",0,0,2,1,1,0
"Gm28459",0,0,0,0,0,0
"Gm2848",5,3,5,6,13,8
"Gm28497",0,0,0,0,0,0
"Gm28504",0,0,0,0,0,0
"Gm28516",0,0,0,0,0,0
"Gm28523",15,6,16,2,1,1
"Gm28535",22,34,25,33,25,37
"Gm2854",0,0,0,0,0,0
"Gm28548",4,6,9,4,11,8
"Gm28553",0,0,0,0,0,0
"Gm28576",0,0,0,0,0,0
"Gm28578",1,2,1,0,0,1
"Gm28590",0,0,0,0,0,0
"Gm28597",0,0,0,0,0,0
"Gm28609",1,2,1,1,1,0
"Gm2861",0,0,0,0,0,0
"Gm28626",6,2,10,9,4,4
"Gm28644",0,0,0,1,0,0
"Gm28651",0,0,0,0,0,0
"Gm28703",0,0,0,0,0,0
"Gm28707",4,10,5,5,2,2
"Gm28722",0,0,0,0,0,0
"Gm28729",0,0,1,0,0,3
"Gm28777",16,19,15,20,10,10
"Gm28782",35,32,42,30,31,18
"Gm28784",0,0,0,0,0,0
"Gm28800",15,15,17,19,31,26
"Gm28802",3,4,6,3,2,1
"Gm28809",49,70,69,66,81,66
"Gm28818",0,0,0,0,0,0
"Gm28821",0,0,0,0,0,0
"Gm28822",0,0,0,0,0,0
"Gm28836",0,0,0,0,0,0
"Gm28840",0,0,0,0,0,0
"Gm2885",3,7,3,12,3,6
"Gm28856",0,0,0,0,0,0
"Gm28857",11,10,16,22,15,20
"Gm28863",1,1,1,14,10,12
"Gm28867",0,0,0,0,0,0
"Gm28874",6,7,4,7,7,12
"Gm28876",0,0,1,0,1,0
"Gm2888",0,0,0,0,0,0
"Gm28881",0,0,0,0,0,0
"Gm28888",1,0,0,0,0,0
"Gm28891",0,0,0,0,0,0
"Gm28893",0,0,0,0,0,0
"Gm28905",3,9,2,8,3,6
"Gm28913",398,410,370,493,485,529
"Gm2892",0,0,0,0,0,0
"Gm2895",0,1,0,1,2,1
"Gm2897",0,0,0,0,0,0
"Gm28979",0,0,0,0,0,0
"Gm28998",0,0,0,0,0,0
"Gm29007",0,0,0,0,0,0
"Gm29010",4,3,6,6,3,2
"Gm29012",0,0,0,0,0,0
"Gm29018",0,0,0,0,0,0
"Gm29040",0,0,0,0,0,0
"Gm29050",80,86,103,85,79,70
"Gm29065",0,0,0,0,0,0
"Gm29069",0,0,0,0,0,0
"Gm29083",0,0,0,2,0,0
"Gm29087",0,0,0,0,0,0
"Gm29089",0,0,0,0,0,0
"Gm2912",0,0,0,0,0,0
"Gm29152",0,0,0,0,0,0
"Gm29154",0,0,0,0,0,0
"Gm29163",1,4,1,1,0,2
"Gm29183",0,0,0,0,0,0
"Gm29185",0,0,0,0,0,0
"Gm29200",0,0,0,0,0,0
"Gm2921",1,2,5,3,4,1
"Gm29230",0,0,0,0,0,0
"Gm29243",0,2,2,1,2,1
"Gm29258",0,0,0,0,0,0
"Gm29260",0,0,0,0,0,0
"Gm29267",0,0,0,0,0,0
"Gm29276",0,0,0,0,0,0
"Gm29317",0,0,0,0,0,0
"Gm29328",0,0,0,0,0,0
"Gm29345",0,0,0,0,0,0
"Gm29371",0,0,0,0,0,0
"Gm29387",0,0,0,0,0,0
"Gm29398",0,0,0,0,0,0
"Gm29414",0,0,0,0,0,0
"Gm29415",0,0,0,1,0,0
"Gm29417",65,79,92,52,57,59
"Gm29418",0,0,0,0,0,0
"Gm29443",0,0,0,1,0,0
"Gm29461",0,0,0,0,0,0
"Gm29478",0,0,0,0,0,0
"Gm29480",0,0,0,0,0,0
"Gm29481",0,0,0,1,1,0
"Gm29483",0,0,0,0,0,0
"Gm29506",0,0,0,0,0,0
"Gm29508",0,0,0,0,0,0
"Gm29514",0,0,0,0,0,0
"Gm29536",0,0,0,0,0,0
"Gm29538",0,0,0,0,0,0
"Gm29539",4,3,2,11,11,8
"Gm29543",0,0,0,0,0,0
"Gm2956",0,0,0,0,0,0
"Gm29571",0,0,0,0,0,0
"Gm29582",0,0,0,0,0,0
"Gm2959",0,0,0,0,0,0
"Gm29590",0,1,1,0,0,0
"Gm29593",0,0,0,0,0,0
"Gm29595",0,0,0,0,0,0
"Gm29601",0,0,0,0,0,0
"Gm29627",0,0,0,0,0,0
"Gm29630",0,0,0,0,0,0
"Gm29638",0,0,1,1,0,2
"Gm29642",3,2,1,3,4,5
"Gm29647",0,0,0,0,0,0
"Gm29666",6,1,4,10,15,9
"Gm29667",12,11,9,26,19,17
"Gm29669",0,0,0,0,0,0
"Gm29674",0,0,0,0,0,0
"Gm29676",0,0,0,0,0,0
"Gm29677",3,3,6,7,4,1
"Gm29678",0,0,0,0,0,0
"Gm29679",400,386,387,377,396,310
"Gm29680",0,0,0,0,0,3
"Gm29681",0,0,0,0,0,0
"Gm29682",0,0,0,0,0,0
"Gm29683",0,0,0,0,0,0
"Gm29684",0,0,0,0,0,0
"Gm29685",0,0,1,0,0,1
"Gm29686",0,0,0,0,0,0
"Gm29687",0,0,0,0,0,0
"Gm29688",0,0,0,0,0,0
"Gm29695",0,0,0,0,0,0
"Gm29709",0,0,0,0,0,0
"Gm29711",0,2,1,0,1,0
"Gm29716",0,0,0,0,0,1
"Gm29719",0,1,0,0,0,0
"Gm29720",1,0,0,0,2,0
"Gm29721",0,1,1,2,1,1
"Gm29724",0,0,0,0,0,0
"Gm29726",0,0,0,0,0,0
"Gm29729",0,0,0,0,0,0
"Gm29733",1,1,0,0,1,0
"Gm29735",0,0,0,0,0,0
"Gm2974",0,0,0,0,0,0
"Gm29740",0,0,0,0,0,0
"Gm29753",0,0,0,0,1,1
"Gm29758",0,0,0,0,0,0
"Gm2977",0,0,0,0,0,0
"Gm29770",0,1,0,0,0,0
"Gm29771",0,0,0,0,0,0
"Gm29773",52,47,46,46,37,43
"Gm29791",3,0,1,1,2,3
"Gm29796",1,0,0,0,0,0
"Gm29797",1,1,2,0,1,3
"Gm29801",0,0,0,0,0,0
"Gm29802",0,0,0,0,0,0
"Gm29804",0,0,0,0,0,0
"Gm29805",0,0,0,0,0,0
"Gm29808",0,0,0,1,1,1
"Gm29811",5,1,5,2,0,3
"Gm29821",0,0,0,0,0,0
"Gm29822",0,0,0,0,0,0
"Gm29823",0,0,0,0,0,0
"Gm29824",0,0,0,0,0,0
"Gm29825",0,0,0,0,0,0
"Gm29826",0,0,0,1,0,1
"Gm29829",0,0,0,0,0,0
"Gm29831",1,1,1,1,4,0
"Gm29834",1,0,1,3,2,0
"Gm29835",0,0,0,0,0,0
"Gm29836",0,0,0,0,0,0
"Gm29838",0,0,0,2,0,2
"Gm29843",0,0,0,0,0,0
"Gm29845",0,0,0,0,0,0
"Gm29851",0,0,0,0,0,0
"Gm29854",0,0,0,0,0,0
"Gm29857",0,0,0,0,0,0
"Gm29859",0,0,0,1,2,0
"Gm29860",0,0,0,0,0,0
"Gm29861",0,0,0,0,0,0
"Gm29862",0,0,0,0,0,0
"Gm29863",2,0,0,1,0,0
"Gm29864",0,0,0,0,0,0
"Gm29865",0,0,0,0,0,0
"Gm29868",6,8,10,8,11,11
"Gm29870",0,0,0,0,0,0
"Gm29871",0,0,0,0,0,0
"Gm29872",0,0,0,0,0,0
"Gm29873",0,0,0,2,2,1
"Gm29874",0,0,0,0,0,0
"Gm29878",0,0,0,0,0,0
"Gm29879",0,1,0,0,0,0
"Gm29880",0,0,0,0,0,0
"Gm29883",0,0,0,0,0,0
"Gm29885",0,1,0,0,0,1
"Gm29886",47,33,42,35,49,43
"Gm29887",0,0,0,0,0,0
"Gm29890",0,0,0,0,0,0
"Gm29891",0,0,0,0,0,2
"Gm29892",0,2,0,1,1,0
"Gm29895",0,1,0,0,0,0
"Gm29896",0,0,0,0,0,0
"Gm29897",1,2,0,0,0,1
"Gm29899",0,1,0,0,0,0
"Gm29901",3,3,1,6,3,7
"Gm29903",0,1,0,0,0,0
"Gm29904",0,0,0,0,0,0
"Gm29905",0,0,0,0,0,0
"Gm29906",0,0,0,0,0,0
"Gm29908",0,0,0,0,0,0
"Gm29909",0,0,0,0,0,0
"Gm29915",0,0,0,0,0,0
"Gm29916",0,0,0,0,0,0
"Gm29917",0,0,1,0,0,0
"Gm29918",0,0,1,0,0,0
"Gm29919",0,0,0,0,0,0
"Gm29921",0,0,1,0,0,0
"Gm29922",0,0,0,0,0,0
"Gm29924",0,0,0,0,0,0
"Gm29926",0,0,0,0,0,0
"Gm29927",0,0,0,0,1,1
"Gm29928",0,3,1,0,0,2
"Gm29931",0,0,0,0,0,0
"Gm29932",2,0,0,0,0,0
"Gm29933",4,1,1,3,3,3
"Gm29935",0,0,0,0,0,0
"Gm29936",0,0,0,0,0,0
"Gm29938",0,0,0,0,1,2
"Gm29941",5,8,11,30,20,23
"Gm29942",0,1,0,2,0,2
"Gm29943",0,0,0,0,0,0
"Gm29944",0,0,0,0,0,0
"Gm29945",0,0,0,0,0,0
"Gm29946",0,0,2,3,0,1
"Gm29948",47,45,47,37,42,47
"Gm29949",0,0,0,0,0,0
"Gm29952",0,0,0,0,0,0
"Gm29955",0,0,0,0,0,0
"Gm29958",0,0,0,0,0,0
"Gm29959",0,0,0,0,0,0
"Gm29960",0,0,0,0,0,0
"Gm29961",0,0,0,0,0,0
"Gm29967",0,0,0,0,2,0
"Gm29968",0,0,0,0,0,1
"Gm29972",0,0,0,0,0,0
"Gm29975",7,4,0,7,8,4
"Gm29976",0,0,0,0,0,0
"Gm29978",0,0,0,0,0,0
"Gm29979",0,0,0,0,0,0
"Gm29982",0,0,0,0,0,0
"Gm29984",1,1,0,0,1,0
"Gm29985",0,0,0,0,0,0
"Gm29986",0,0,0,0,0,0
"Gm29987",0,0,0,0,0,0
"Gm29992",0,0,0,0,0,0
"Gm29993",0,0,1,1,0,1
"Gm29994",1,5,3,2,4,2
"Gm29999",0,0,0,0,0,0
"Gm2a",4243,4368,4476,5142,4840,4568
"Gm30001",0,0,0,0,1,0
"Gm30003",0,0,0,0,0,0
"Gm30005",0,0,0,0,0,0
"Gm30008",0,0,0,0,0,0
"Gm30009",0,0,0,0,0,0
"Gm30011",0,0,0,0,0,0
"Gm30012",0,3,0,0,1,2
"Gm30013",1,0,1,3,2,2
"Gm30015",0,0,0,0,0,0
"Gm30017",0,0,0,0,0,0
"Gm30018",0,0,0,0,0,0
"Gm30019",1,2,0,4,0,2
"Gm3002",0,0,0,0,0,0
"Gm30020",0,0,0,0,1,0
"Gm30021",0,0,0,3,0,1
"Gm30025",10,18,8,19,15,17
"Gm30028",0,0,0,0,0,0
"Gm30031",0,0,0,0,0,0
"Gm30032",0,0,0,0,0,0
"Gm30034",0,0,0,0,0,0
"Gm30036",1,0,0,0,0,0
"Gm30041",0,0,0,0,0,0
"Gm30042",0,0,0,0,2,3
"Gm30044",0,0,0,0,0,0
"Gm30048",0,0,0,0,0,1
"Gm30049",0,0,0,0,0,0
"Gm3005",0,0,0,0,0,0
"Gm30050",0,0,0,0,0,0
"Gm30052",0,0,0,0,0,0
"Gm30054",98,106,86,75,64,74
"Gm30055",1,1,0,0,1,0
"Gm30057",0,0,0,0,1,1
"Gm30058",6,14,16,10,11,19
"Gm30059",0,0,0,0,0,0
"Gm30060",0,1,0,0,0,0
"Gm30061",0,2,6,0,1,0
"Gm30062",1,0,0,0,0,0
"Gm30063",0,0,0,0,0,0
"Gm30064",0,0,0,0,0,0
"Gm30067",12,18,11,13,10,10
"Gm30068",4,0,4,3,6,1
"Gm30069",0,0,0,0,0,0
"Gm30073",1,0,0,0,2,1
"Gm30074",2,1,2,4,2,2
"Gm30075",0,0,0,0,0,0
"Gm30078",1,1,0,1,0,0
"Gm30081",0,0,0,0,0,0
"Gm30082",3,2,2,7,11,11
"Gm30083",0,0,0,0,0,0
"Gm30084",0,0,0,0,0,0
"Gm30085",2,1,2,6,12,6
"Gm30086",0,1,2,2,2,2
"Gm30088",0,0,0,0,0,0
"Gm30091",10,11,7,13,8,16
"Gm30092",0,0,0,0,0,0
"Gm30093",1,0,0,0,0,0
"Gm30094",0,0,0,0,0,0
"Gm30095",1,0,0,0,0,0
"Gm30097",0,0,0,0,0,0
"Gm30101",4,6,6,2,2,4
"Gm30102",0,0,0,0,0,0
"Gm30104",1,1,0,0,1,0
"Gm30106",1,0,0,0,1,1
"Gm30107",0,0,0,0,0,0
"Gm30108",5,8,1,4,6,4
"Gm30110",10,2,9,10,2,9
"Gm30113",0,0,0,0,0,0
"Gm30115",0,0,0,0,0,0
"Gm30117",1,1,0,0,2,0
"Gm3012",0,0,0,0,0,0
"Gm30120",0,2,0,0,0,0
"Gm30121",0,0,0,0,0,0
"Gm30122",1,2,1,0,0,0
"Gm30125",0,0,0,0,0,0
"Gm30126",1,0,1,0,0,0
"Gm30127",0,0,0,0,0,0
"Gm30132",0,0,0,0,0,0
"Gm30134",1,0,1,0,0,2
"Gm30135",0,0,0,0,0,0
"Gm30136",0,0,0,0,0,0
"Gm30138",0,0,0,0,0,0
"Gm30139",24,20,18,24,13,13
"Gm30140",0,0,0,0,0,0
"Gm30141",0,1,1,1,0,0
"Gm30142",0,0,0,0,0,0
"Gm30143",0,0,0,0,0,0
"Gm30144",3,3,1,1,3,1
"Gm30145",0,0,0,1,0,0
"Gm30147",0,0,0,0,0,0
"Gm30149",5,10,3,11,6,9
"Gm3015",0,0,0,0,0,0
"Gm30150",1,2,1,2,2,1
"Gm30151",0,0,0,0,0,0
"Gm30153",0,0,0,0,0,0
"Gm30154",0,0,0,0,0,0
"Gm30155",0,0,0,0,0,0
"Gm30158",0,0,0,0,0,0
"Gm30159",0,0,0,0,0,0
"Gm30160",2,1,4,16,14,12
"Gm30162",0,0,0,0,0,0
"Gm30163",0,0,0,0,0,0
"Gm30164",0,5,3,5,2,0
"Gm30165",0,0,0,0,0,0
"Gm30173",0,0,0,0,0,0
"Gm30177",1,1,1,0,0,0
"Gm30178",0,0,0,0,0,0
"Gm30181",9,9,18,7,5,3
"Gm30184",0,0,0,0,0,0
"Gm30187",0,0,0,0,0,0
"Gm30188",0,0,0,0,0,0
"Gm30189",101,102,135,115,100,123
"Gm30190",0,0,0,0,0,0
"Gm30191",0,0,0,0,0,0
"Gm30192",0,0,0,0,0,0
"Gm30193",0,0,0,0,0,0
"Gm30198",0,0,0,0,0,0
"Gm30199",0,3,0,1,0,0
"Gm3020",0,0,0,0,0,0
"Gm30205",1,4,1,4,2,1
"Gm30206",0,0,0,0,0,0
"Gm30209",0,0,0,0,0,0
"Gm30211",3,5,2,1,0,1
"Gm30212",0,0,0,0,0,0
"Gm30213",1,0,0,1,0,2
"Gm30214",0,0,0,0,0,0
"Gm30215",3,2,4,11,11,10
"Gm30216",0,0,0,0,0,0
"Gm30217",0,0,0,0,0,0
"Gm30219",0,0,0,0,0,0
"Gm30220",1,1,0,1,0,2
"Gm30223",0,0,0,0,0,0
"Gm30224",0,0,0,0,0,0
"Gm30225",0,0,0,0,0,0
"Gm30228",0,0,0,0,0,0
"Gm30230",0,0,0,1,0,0
"Gm30232",0,0,0,0,0,0
"Gm30233",109,125,118,121,127,158
"Gm30234",0,0,0,0,0,0
"Gm30235",0,0,0,0,0,0
"Gm30236",0,1,1,0,0,2
"Gm30238",7,10,12,21,12,28
"Gm30239",0,0,0,0,0,0
"Gm30240",9,14,7,63,105,103
"Gm30241",0,0,0,0,0,0
"Gm30242",0,0,1,0,1,0
"Gm30244",0,0,0,0,0,0
"Gm30245",1,0,0,0,0,0
"Gm30246",0,0,0,0,0,0
"Gm30247",95,95,91,72,65,82
"Gm30252",0,0,0,0,0,0
"Gm30254",109,133,148,95,86,105
"Gm30255",0,1,0,0,1,1
"Gm30256",3,0,2,4,3,2
"Gm30257",0,0,0,0,0,0
"Gm30258",2,1,3,0,0,1
"Gm30259",0,0,0,1,0,2
"Gm30262",0,0,1,1,0,0
"Gm30263",0,0,0,3,0,0
"Gm30266",2,1,0,2,0,0
"Gm30270",0,1,0,0,0,0
"Gm30271",8,28,15,23,18,24
"Gm30273",5,9,7,14,17,15
"Gm30275",0,0,0,0,0,0
"Gm30281",4,3,1,4,6,0
"Gm30283",2,3,2,0,4,1
"Gm30284",2,1,0,2,2,0
"Gm30286",1511,1367,1304,1196,1079,1157
"Gm30288",0,0,0,0,0,0
"Gm30290",0,0,0,0,0,0
"Gm30292",0,0,0,4,1,7
"Gm30293",0,0,0,0,0,0
"Gm30294",33,39,35,29,24,22
"Gm30296",0,0,1,0,1,0
"Gm30298",14,11,17,27,14,32
"Gm30301",0,0,0,0,0,0
"Gm30303",0,0,0,0,0,0
"Gm30305",0,0,0,0,0,0
"Gm30306",0,0,0,0,0,0
"Gm30308",0,0,0,0,1,0
"Gm30310",3,1,4,2,2,0
"Gm30311",0,0,0,0,0,0
"Gm30313",0,0,0,0,0,0
"Gm30316",1,1,0,0,0,0
"Gm30318",0,0,0,0,0,0
"Gm30319",0,0,0,0,0,0
"Gm3032",0,0,0,0,0,0
"Gm30320",0,0,0,0,0,0
"Gm30321",58,84,72,126,116,90
"Gm30322",2,6,5,6,1,5
"Gm30325",0,0,0,0,0,0
"Gm30327",0,1,0,2,1,1
"Gm30329",3,2,3,4,1,0
"Gm30330",0,0,0,0,0,0
"Gm30331",1,0,0,0,0,0
"Gm30332",0,0,0,0,0,0
"Gm30335",0,0,0,0,0,0
"Gm30337",0,0,0,0,0,0
"Gm30338",0,0,0,0,0,0
"Gm30339",0,0,1,0,0,0
"Gm30340",0,0,0,0,0,0
"Gm30344",0,0,0,0,0,0
"Gm30346",0,0,0,0,0,0
"Gm30350",0,0,0,0,0,0
"Gm30351",0,0,0,0,0,0
"Gm30352",8,19,6,11,9,16
"Gm30354",1,0,2,1,2,1
"Gm30360",0,0,0,0,0,0
"Gm30362",0,0,0,0,0,0
"Gm30363",2,1,0,1,4,4
"Gm30364",1,3,1,0,1,1
"Gm30365",0,0,0,0,0,0
"Gm30366",0,0,0,2,0,0
"Gm30367",0,0,0,0,0,0
"Gm30368",1168,1241,1273,754,949,1001
"Gm30369",31,20,21,36,38,45
"Gm30370",0,0,0,0,0,0
"Gm30371",0,0,0,0,0,0
